voter_id,election_id,ballot_id,candidate_choice,timestamp,registration_hash,encrypted_vote,signature,blind_signature,zkp_proof,threshold_shares,ballot_status,is_verified,tally_share,audit_trail_hash,event_type,action_notes
U7JU4ONEZ710,2025E2,B08476,CandidateC,2025-09-20T08:01:00,reg_l5g7igw5ifnhbowx,enc_be318mmi56tv2z22,sig_rxypxlp3hlsuxhsq,bsgn_q84qi3j25i92au6p,zkp_rdbx9nesud03w18c,"share_6kj1iqmbw9jcbgrs,share_47pnurorpac9nauj,share_70wq3in88zjylj37",submitted,False,tally_n5ymiyu80pe1115q,6b1ef947ec9fca8afea4b3163f0011a6a3ded53fa1c46c33c07a9f9bb6cabd6a,tally,Manual review
4CUCPNMG3UY4,2025E1,B08477,CandidateB,2025-09-20T13:04:00,reg_ylpny83njk7lwxp0,enc_1wpe7hmm8nfad2o9,sig_36tddtysxvft9f9t,bsgn_9c18ewgjgncq81ib,zkp_gfj8p5cxcwohytej,"share_z0n3qznzpv5g6l1l,share_rfn2yhwmxs4mfx08,share_9bxqf6mnkpegw8w1",verified,True,tally_nta518agpqixj4u2,2ea8aaf2dba045f42cd35961e28132a82502739331ff4f088e724e6e7b7efe70,ballotsubmission,Late ballot
LREKHK5NS4RR,2025E3,B08478,CandidateA,2025-09-20T17:08:00,reg_bqg9sfnfzj0fzy88,enc_399j0o2n667rp4lc,sig_s46gwp5eaxvb5088,bsgn_nx6gjmgbvxqqtzgw,zkp_3ntlbe5ltym5cgoa,"share_6rabfh346uwmsw4t,share_9vybv1qtrzmy74p6,share_6fwljvwde4fkm1dl",submitted,False,tally_1820rg9j7zvxjygx,e4789cdfcb6787ed852bc42d666ad361a5cb9168556a3202f5a2de8e32a14a40,ballotsubmission,OK
SYUOF3GZ8UOW,2025E3,B08479,CandidateB,2025-09-20T11:21:00,reg_d7zc5ku28m48zhci,enc_ke63q66bld8kk26p,sig_6l6c40kzvj8ftl1q,bsgn_e171hrw6ju87u8ks,zkp_g898rqhfyar3rq2l,"share_05zv7k4nuaxbuq5k,share_fppnh2eb5m10mg7i,share_uxfq020yry1ev19r",verified,True,tally_0m0d5qlg0381b1l4,d6abc3cc4aabd081ff1514757823cc28f5e28187f68a49a4e81214c5ddcfa484,ballotsubmission,OK
FLYNI1PY8PC9,2025E2,B08480,CandidateD,2025-09-20T14:06:00,reg_k7dlh7h8e117h9vg,enc_pe7krge1bdberyzr,sig_crklvtcy8dpb45en,bsgn_a0aqwiqg1yf1yf3g,zkp_h157y1pjqdzlbtsy,"share_6syszmxorkvuaej4,share_ynbob16zh9r3m9cm,share_o44thi752pqkkel8",invalid,False,tally_pal6hxv78460675o,257061bf1162d221167f10e3ef3ae6361499470b5d81bb1b65ef58f287971a04,verification,OK
OTTWMZ2O2NYZ,2025E2,B08481,CandidateD,2025-09-20T08:58:00,reg_ax42cm59qhuuezx9,enc_irxthimrl63m623c,sig_momvtect7enrp9rt,bsgn_nh1xzil0zobtaq8a,zkp_wrkohqz6nvn8nq2u,"share_5n1imd8t6gl8ta38,share_owx41298nqvx6tep,share_e08yk5r31qqjzh7r",created,False,tally_ujfpofzr4yye5y50,c00561931b87779d320969aaba9b6986de2ad3e2432f50ed48c67ac016d55584,ballotsubmission,OK
EOB1SQYQRXEN,2025E2,B08482,CandidateE,2025-09-20T13:19:00,reg_n4ppsixtrzrba5p8,enc_kd1rnibhrh2s31u2,sig_qn43vsj8lyesxs94,bsgn_m9rfwba56dtg15si,zkp_ltuc5h5cm8b67at7,"share_bpadr2ifvuucy0qb,share_7560u6dise614tet,share_foo70by54g3adr6v",created,True,tally_b12qunid1hi9yv17,9913874693060a195724fa8eb62e999e4a14fe69292fa8c9f00f4db0552de0ab,tally,No issue
VON2N30STYZF,2025E2,B08483,CandidateE,2025-09-20T08:57:00,reg_w2kl0mmmmb0mzsar,enc_eohinovzd6tr57d1,sig_sipvhtga3xw1q4gg,bsgn_5hkuz63l8f4pfewi,zkp_hyd1ctpitxn02b3g,"share_m42du8ordcmd6slr,share_993bxxk6oqpwlzwx,share_naagze02hk5q81s7",invalid,True,tally_yiddropxj8ughdmb,c7bfff3a0cbaccbd5beb9e49f2e879f41aaae0da51f43a06cbaac091754851bf,ballotsubmission,No issue
PT6KZTVQLAZN,2025E1,B08484,CandidateD,2025-09-20T16:10:00,reg_vwjeot7s67k6pm9b,enc_2vp4okymwr1cacq0,sig_56xi40xhpdt0g82u,bsgn_nmuel33vnxvkfv5y,zkp_h5y7nt8iz4f7jslo,"share_jn8dku9xzdfxmjk1,share_w6lhm5175sbo30lq,share_g072d1xj962nji0g",verified,False,tally_g1tvrrr7xr9cbrry,564170501ae7c5ba9d93bff3cb651fe9f34dcf6efcf4c309436f239bc62a1d00,verification,No issue
HXJ61KIVQ4X9,2025E2,B08485,CandidateC,2025-09-20T10:24:00,reg_1n3sy9b41aenbiua,enc_u4lr8uhy49wmc9kp,sig_xtoj3gywhxrggn2n,bsgn_pcgtzmfmot3z1m1m,zkp_9d5l8zjadnb7nbru,"share_uon6x3fjv9d4gxkt,share_qxeusyqj116i0zhx,share_ehrxc7jz46s4r4j9",created,False,tally_rxeaj942fozmwi0g,a4b5856a588437acd96b17dbe80b740078fc103861f0ef105ba3aa415c582e14,tally,No issue
SRABT6P2UNHA,2025E2,B08486,CandidateD,2025-09-20T17:43:00,reg_413hy4sqz4ufbrc9,enc_p6zladlzvrn9kli2,sig_6lcrrj5y3hiw2r2v,bsgn_t9u22lnxpf3b15dq,zkp_eexvcogf6z188xpo,"share_1svqwzp0epde5ub7,share_qt6ck8vb0qll6rvf,share_h4o17nkinh2tl5mr",invalid,True,tally_uwyk2af92j35a551,e2c9de7294ea5d921d6933a413288573b5bd764e4fdaa8246fd9d4b3d212e8bc,verification,Late ballot
SX25JUQOZA2X,2025E2,B08487,CandidateC,2025-09-20T15:44:00,reg_sahxcu4sdou6tmd3,enc_s1te8olwg028f2vf,sig_x4iwtlib95ecfh8j,bsgn_if2tg4fn8cq3znm0,zkp_4fkumiw3c802nai2,"share_3tn2mzklbdvcpgxp,share_snlitvn0s4ls8m9g,share_gsp61ejyxm7ly955",created,True,tally_gozcqyioa6gsq8wt,03c436566bfb0ab515f6fac707d8b6fc57f6fcaa076f67cbbf837ff8f56de7b8,audit,No issue
LBERKEA2ACST,2025E1,B08488,CandidateC,2025-09-20T09:00:00,reg_6ohb231immb8adof,enc_re8uwsutoihbpvmk,sig_bru3naepeqyu7p0g,bsgn_3w5lojlbi2z9yxmg,zkp_hdja54zqlzzpjywt,"share_gc7urw7c61il0sib,share_v3faafhnw0kdqxl2,share_b55w4nrevbk7fp9p",verified,False,tally_ov71wpimxjr34zkt,3b2dec05982bb84772a166e779eb35178a42d578fcff90eda058cf548dd61172,registration,Manual review
R41WZ8BRR05T,2025E2,B08489,CandidateC,2025-09-20T09:16:00,reg_tu2p72or1dee085y,enc_35kezgfoz6j4z88n,sig_14vascuincojbzx4,bsgn_r4cwfjrw3kf0e28q,zkp_ju59omwwqgqvx5a3,"share_vhoyero63oo7eh3a,share_e82das8ujdqvk459,share_oizcydkrzalw4a2u",invalid,False,tally_2ox2waft1nwz2y5u,b9241fd17b1f4d0e6c7a8000ea1f8a042087322d2a02c0efd38617197d001386,ballotsubmission,No issue
4S0SCYNNASHW,2025E2,B08490,CandidateA,2025-09-20T11:39:00,reg_lwd1evh5uipihc0a,enc_2vfy8pcdi96y9q3k,sig_n34yq7q2bryoft8d,bsgn_kwa84xmuye01cqfs,zkp_gosxbt1jy91ap0f0,"share_u6bn5hjaa8disu43,share_0suzsbshi6ejcmhc,share_iihrk8it8umyq99l",verified,True,tally_ftju7g0vpj1k9020,8aa1ec5bbe282589099c6b4573af6f4eb3965a6401b9379881b017b2062ba967,audit,OK
21GVBJIMF6TT,2025E2,B08491,CandidateE,2025-09-20T14:36:00,reg_5gw7pqw1ffsi3t2p,enc_agdl7t5mapa9uveq,sig_1w6j13i24r61j1lm,bsgn_o60atrosubej6y0s,zkp_8qctthfcpumxpr5u,"share_c9c3ykinqni325o7,share_nfztrj841vgfncr7,share_wrsek79giq3mnaag",created,True,tally_vq0isprkkeft9mrc,b470d60ef806cc1acfbd6aa4092ee7a1b2f9a26923e2c1ff0464f10f03ce26c8,tally,Late ballot
TOO09IU76F8Z,2025E2,B08492,CandidateD,2025-09-20T10:58:00,reg_yxev75hi7g1f9dpw,enc_qbj2hc6liw8hsqbx,sig_h984de4ta51obasb,bsgn_gb2qyhc6rekwba7e,zkp_d5si9by4znwxvlol,"share_71tdp5otpxwr2jpr,share_7o92cf6jvrxu3si0,share_6i5li3bm2bezk0k7",submitted,False,tally_bs79t1r7t2az1ra1,a90730322dc2bc54feb704b8087608603829016a6921ed0c56deba39e22bb0e8,verification,Late ballot
ETVI63TKH7Q5,2025E1,B08493,CandidateD,2025-09-20T09:52:00,reg_uggwcvxxb2fmlqf5,enc_s4zqzgw0vxhr4zw1,sig_ve0prjjx0bnfea74,bsgn_kty7anfn9xu02ae2,zkp_8jp4jdpau9l10brb,"share_88edd91nts8gy28p,share_04b2iqkleheprgn6,share_0jst590195ka81j7",verified,True,tally_knxmiwiz1ce5fvlx,e56b127517825f0535590f19c61eca5e43822301982b63d71c03f51f028a1d8a,registration,Late ballot
B3IEU75715N1,2025E2,B08494,CandidateC,2025-09-20T16:41:00,reg_kta17zzt0wkkwnwj,enc_7ob6qrzdn23zfonp,sig_c55ravj43ipvmey9,bsgn_hnaqwxqr333sl67v,zkp_cmblijjri6g42bah,"share_h1xurwtsrw8stbrv,share_4dxox3o8cbiud1ml,share_fx5wiqnaw31ingqj",invalid,False,tally_aooquyhxqupxq06k,c73da45026219c21a870783a1fb156f385add9a9a71caf2328cd50ab7ef3a8be,tally,Late ballot
1SR0NFFGY26U,2025E1,B08495,CandidateA,2025-09-20T10:35:00,reg_ootywc0durvaifne,enc_e8cs1j03svxg2hy4,sig_9cuymdy7wzuelam1,bsgn_phwlldgp4zlzbz4d,zkp_sr6o3ebnh2wh0jaw,"share_qsgoi99zjo14jg9q,share_c27q4v95iw8umkgf,share_ukfxkkvfhunr1wdu",created,True,tally_vb0hklc9w11dukso,643fa756a1eca99d4b1abaf413d88053871d4fb56f5f71aac14a640b6c4bb784,verification,OK
0BVWQI09DO6W,2025E3,B08496,CandidateC,2025-09-20T10:41:00,reg_4a5akbe0myrjrrya,enc_ml0j5o8pwtaa68i9,sig_eydid2i5ucg80qsl,bsgn_4r2v3afq8rp9zz1q,zkp_qao2z60qd8jwz4in,"share_9e0h03u3gwajhnqe,share_oltzjueyevzgnckf,share_qswlnxiiq2amy84v",verified,True,tally_j426j2dfuws7tfih,4e52c4f7e6cb5d4b179461d71a6d57923cfe08becc8f3d0698b3a5f24f1f5988,verification,Late ballot
2ZGKLI4026W8,2025E2,B08497,CandidateB,2025-09-20T08:09:00,reg_69kmhu37wwmlpdyi,enc_k5x6zs81mvb0z742,sig_mzukqsd7sl98qqsp,bsgn_wexfpyzb7givbqzu,zkp_9fdsav2zg4oxq9pl,"share_txxakgi09kc6gqpa,share_w1roxjnl5je0lf7w,share_1poucgpaqm79k4mq",submitted,False,tally_k0azboiokaey6l5t,3b20a0f181c759c6a09bc0e2c3d696e582b56706957782e7c3bd902862a5599c,audit,Manual review
Q51243FCW7Z3,2025E2,B08498,CandidateE,2025-09-20T12:19:00,reg_and1uaeqq6bnze9h,enc_hxh8ikqa6kr7oaug,sig_eid2y5wvtq2p76y8,bsgn_jg830fa8p4cnvx33,zkp_qrmz0d5w0lf478yd,"share_gqutncy4fm48g2jr,share_l0nm81j78ce1jfru,share_zql4jle9r2psqmcd",invalid,True,tally_8ssgh8tliv88zg52,40871b6e5ff81b39909e5790189fd938f19e8073e9c6a010bf9b7ab9fb19ea3f,tally,OK
XLC9BGGTWDRV,2025E2,B08499,CandidateC,2025-09-20T18:00:00,reg_2wtviprfb8tmnav0,enc_q00qrwt2vkkmwe5x,sig_rcgpoh11c7uak7uk,bsgn_ycikrxbd43r8i2xj,zkp_m2w3ytzpwzfuekx1,"share_kzryk0eg48byolh8,share_hoe4wcp3wm0fne6d,share_a9l84ebnuuwwf2ht",created,True,tally_h36jsbax0lpv7vv6,b8c313dd84b78745b9e52c3f6341a9e48694d98579a604a65b39112f4c87b3e2,audit,Late ballot
089WE1NIDTL0,2025E3,B08500,CandidateB,2025-09-20T16:28:00,reg_palpoj2w182cewcm,enc_0eavgs3vnsniirrl,sig_i2gswf0day1qcace,bsgn_g9px8c4umwkcujhh,zkp_xp494xp04wemrtag,"share_dwlu0kb7twzxfngu,share_pfzxjkkrjvptrna3,share_pn3lz22623aud48t",created,True,tally_5zdwvnu41qxgjryh,a06e7dd2425efad5d9b39e6b006c67b443a326e5106079dc4c326cb2eba7abd2,ballotsubmission,OK
KM0BTU5KR6QY,2025E1,B08501,CandidateA,2025-09-20T15:16:00,reg_3eesuux2ixs2d5wz,enc_649pj56ltdb4gab3,sig_hiqw1zwvecn8wnk0,bsgn_0iowjs5cp11z1u64,zkp_urcfq7hioicq38qu,"share_inin2f4rx03j7vmd,share_88cwnab7tobbqaki,share_s7rec8t740731pv9",invalid,True,tally_uiq4abc59zol3pph,ea28b486c11e43116b9120d7afe193e14f288dd44fa4168f50ce7030146b9d5d,audit,Manual review
GRQFVYUFPBYD,2025E2,B08502,CandidateB,2025-09-20T13:09:00,reg_dfku7i2uduykfps6,enc_62frfwocggckfl7x,sig_ouu9o0ym1ht0w9u4,bsgn_ccyt97oipad7bu6e,zkp_hq38nqp5wynp4dvp,"share_hlanqrg33phn9o4g,share_hiar4ax54lfrf8yr,share_14j2b08nrbnitxn3",invalid,False,tally_v6y9acx91v1bdb33,95a704b003594530e484ae306f2631de35ffbe4a8f96176f67e90e5d6c7461fe,verification,No issue
O8SCP4LU6197,2025E3,B08503,CandidateD,2025-09-20T09:09:00,reg_nbahc5uh2ww6bbrt,enc_i4ag354lsq2lp6vn,sig_5qpyt0l5vwyrfvum,bsgn_rxiqb6a22p3p85cf,zkp_kauvbvevm9ig5lag,"share_8hflrwoqxc1flzsn,share_af4ulbkq5txad83g,share_3zpm7s31x2akjs43",created,True,tally_1dm7txvj4372fb89,f274fec75a3e66b28bff37cc20627ea4276aa3508030bc2ccdd9dc900482ca51,verification,Late ballot
J1ABZMLF265G,2025E3,B08504,CandidateC,2025-09-20T11:10:00,reg_fiukkk2r73yg1s69,enc_omo98yt0wvvg7qjf,sig_4bioliwh4wh8md8h,bsgn_5bovrevotlltqhwm,zkp_zgym778rsxs3bfox,"share_ofakeq2c8vhfq0qm,share_s6hcyu4tflqwvpg3,share_d1q9hcq96cciv6hq",created,True,tally_nxir7r1648jkz7u9,14df7bc6695771c18c4f41fd55443066f37f6871a2caef15fdb825d5e3b1e614,verification,Late ballot
RA0J32X0SR6N,2025E3,B08505,CandidateB,2025-09-20T08:30:00,reg_1gubfwue2nlxpahg,enc_4zkhr0hgs7jew8a9,sig_rg744hw3yk3j3xlp,bsgn_4xu5fkw5duh8524h,zkp_dcgcob7ijgs8bl8w,"share_i0rf1hyxff7q184s,share_8fo1rs8j6llxejdw,share_qrlajugojgddmdlh",invalid,True,tally_97x4awt7ah3t4gfz,93cc9c2d64d420994db4430e9485d38baeefc7a023b2a4f4bdd9c9c35c87dbbf,audit,OK
1WDIP8SQIJLX,2025E3,B08506,CandidateD,2025-09-20T12:58:00,reg_tc2j8q20jocfnnza,enc_vcwnsmf1gowgrlhz,sig_z75bosrphntwu17p,bsgn_bs8suqts6d0cnlhl,zkp_msesdb0y8d2hyyh6,"share_3js98aj1akg1bi23,share_ic670xtdfeylkhi3,share_hhz2e8c6546mbh1a",verified,False,tally_xtur8ukxpsfi3jbb,afbef82fa0273522ecc7d5874619db79dc43976814b4ad62035acda9e62b6891,ballotsubmission,Late ballot
OE6GU0ML7N2V,2025E1,B08507,CandidateE,2025-09-20T16:44:00,reg_0ighsniyc1edww28,enc_3d2m94me1jqbiz4z,sig_wyrazob1ec3c75c8,bsgn_wr9yd7p05hwlpwxc,zkp_04v0pkhvs6tnfsda,"share_8y6p75turjirn739,share_9dvhz3ekhnydgfnm,share_k8r4ordsww32c1qz",created,True,tally_1zqqk0mftz8w2u4e,27aa23fc0d2bf70b3a494284375ae4e92d1674ca80fda333b0ad938d298f0a0b,verification,Late ballot
J7U272LSPMHY,2025E1,B08508,CandidateB,2025-09-20T11:23:00,reg_qhppr1lf0ypj5lr7,enc_kbu81wz6hsszq2zi,sig_8agt6dsr22zy1a5f,bsgn_9ttlupnw2qv4574b,zkp_lvavv8hy875nywuw,"share_k6b08w5g33bhkp1n,share_w4cs7glsx1rw9kfn,share_45n7ddvjbs41k5wa",created,False,tally_xgjmdaty2trr8m8o,f376f2b63c5d3a2bdd786015e0ae73eb12045887ae88b67073578961e651d7da,tally,Manual review
TNCOY6G51KJ7,2025E3,B08509,CandidateD,2025-09-20T12:51:00,reg_neon72szyv9u8bga,enc_hpd5ajs24i9e7plz,sig_eo8er7orx2tdm9tz,bsgn_x0gjwbjtyhzopmpd,zkp_u1e4k6fw3dk41ppx,"share_stnkyo2k4t2kbr63,share_g49gq2w3rm68e4fz,share_wg1kgws13xaahtkn",verified,True,tally_y87sxw38x67q2yrr,628f959fd90cb44057d19b406cbd79e9c25ba378cf213162a800762352f0add4,ballotsubmission,Late ballot
SAOG466SOY50,2025E3,B08510,CandidateB,2025-09-20T16:39:00,reg_25gpg7gi3wvmd0ar,enc_0kaaz3u8sq7od4td,sig_pvf6zyvilyantciw,bsgn_u96y4oakp41zmojb,zkp_sx0s7q2vps74qsee,"share_5uojr17ngans0xw7,share_8nukbz23f1n2vzfa,share_pcbq0hpc1bvpclxp",submitted,True,tally_kvkjuhzgkk01xk61,3e030ddbd4b6b43851b7d95caf8420513808fe07a24c5abca002d8625158235a,ballotsubmission,No issue
X0EEOA9N4Q5Z,2025E1,B08511,CandidateA,2025-09-20T14:09:00,reg_05lt56ktgm2sm2rt,enc_rosalkemfe0nfept,sig_zf8n6bu08vhpzpxd,bsgn_tktbqqptuu65ij1i,zkp_ooe1lbsi6oegfdf8,"share_i7v3w7gyhv6cgbf8,share_f729skyiyqe8jcab,share_noxtjcg2pkzjeusk",verified,False,tally_fomjdmbbslhv8157,a7b4240fab1e7b4ab8e1ac07d80ece49d100e0d9332a457324ead0868a0add6e,verification,Manual review
WQO3BPYAD27K,2025E2,B08512,CandidateE,2025-09-20T16:21:00,reg_bvqwsq3gff10have,enc_9egfs49r2s2sqlum,sig_pvuh7vc2vrunaq7w,bsgn_nxxjlhiz35sofq17,zkp_fdu10pr5corh5178,"share_l0c2k7xkotoyye8x,share_y0wj2cc0u5o0vznk,share_flfbd1cpaxdd9ozy",created,True,tally_28zm50lbsvozfjsr,49ade2e16955c84932b0021616f96a3ae907908bb5d531a0f142999a951d29ae,ballotsubmission,Manual review
PBVCR453EYII,2025E1,B08513,CandidateA,2025-09-20T10:54:00,reg_ozq0ofq8hgt8rhi8,enc_6ruv8acijph3nkni,sig_njil1fms2lraftba,bsgn_xwqdtmd9ka5w5jd3,zkp_wl5dip7i0ngoumyj,"share_dgc5nzkizewk8zl3,share_wt9pyov60lj4t34q,share_18qr8bjgf6218bq0",submitted,True,tally_y4kxtmqipdv74e58,e8c36e1e47ac91e920f1246fd61acbd0bbbb9a62d38a6f4ab9843b616c7bed02,tally,Manual review
64T3ZNWE9813,2025E2,B08514,CandidateC,2025-09-20T16:40:00,reg_qfj4ql8nc2age9t3,enc_m17uus0j5s03u51q,sig_l01m2jonzaq1mi2a,bsgn_dx8ldfkwodc9gfa5,zkp_hujo5areztcy1fpj,"share_wnob8875i4inwxfw,share_03zqizqwj5cropkk,share_czh8rt6dkmqyfq1f",verified,False,tally_7r0ewjfhxnyilsqe,c4b73829cf0c1e43f4a44d9d0216794a0578f4a67b38b3395c788fd066cfd929,tally,OK
146DNM4N5N7K,2025E2,B08515,CandidateE,2025-09-20T12:59:00,reg_bqau12h6kx6e263u,enc_fqr2zn05x6citzs3,sig_z414nnvvjhj9hff0,bsgn_iv2178hmvssntrhg,zkp_d6ecy8wl5qs89unu,"share_ist9x14kw9owbidm,share_2206zn4tssymf8rm,share_zzzi8cag13vzxtsz",invalid,False,tally_zprzar5a1wbol718,9b6760b5ae8589fdbcabcbed3e82604bf66f97154486ff30aae59b259f2446bb,audit,Late ballot
L9ZWW3LYOZ9X,2025E3,B08516,CandidateA,2025-09-20T12:56:00,reg_0b52mhfjclb9xhjf,enc_8wl42v3nq2iz0e52,sig_cp2l1gs5a66m5iwm,bsgn_evobnqabta0vqsmn,zkp_kykjwepdf6vc1iu0,"share_az8r600d0dhihz7c,share_tv5ushedzepxkj7u,share_x7i1c77vgxlc5v9z",verified,True,tally_riero0lfalwf32pq,073f4e2aec7b157194af2412f2e3b57fa85cdb1803d1f2047c2f8e42435fa952,verification,OK
KUVW14AYVME1,2025E2,B08517,CandidateB,2025-09-20T15:18:00,reg_xx2wu93w1jrh3wog,enc_3reclkna41kj7wc1,sig_s419kespw76bzyi5,bsgn_pceldg0zn6wdm6un,zkp_85d7e695gp9cyfxx,"share_fx4877uwwqp7yjx5,share_ukufpff4ngez2yne,share_9hkd7pytykr2d2if",created,False,tally_zrqdc1k3ubttb2yp,423c1816911f4121a71560412fc9527dc0e6b0ce190cde068cdfd833a4c5e42a,verification,Late ballot
4KRBEZVS7VRJ,2025E2,B08518,CandidateB,2025-09-20T11:53:00,reg_nbg3rxaiasi3on2w,enc_ah3t1ubscmakuobv,sig_7ugxi8gb69tyf7cg,bsgn_u0vuqlob71so8n4q,zkp_gmmja8xlosjkabyc,"share_wtnp5uv513fzwgf7,share_locfb39tpkwfmkba,share_p3pdow8bq42u0834",created,False,tally_pabb2mr37x6so81y,00db7c212747f0ecd938ffcb54710607ad2553f55dd581dba070225e65900744,audit,OK
FKDGN2BERPEO,2025E3,B08519,CandidateB,2025-09-20T13:11:00,reg_yrmlscuhs01p36xu,enc_6h9lel52fcppsr5n,sig_r13vs0znoopxxevn,bsgn_ysp58ucy7s6rph7x,zkp_fbc5c2r2107tj1a1,"share_hwt4pvsh05tjyac9,share_b49e8vyvrfpgisgr,share_x8vx97xi80qc5qv6",invalid,False,tally_o3wykbxa9somv29d,cdf319a8239de348e19909ce37b334cde05cd3fb057c71b989aebd9502282771,tally,OK
OB8KQJKHMBV2,2025E2,B08520,CandidateB,2025-09-20T11:55:00,reg_1g22otokmqo39i12,enc_fiyl36nij9adkcbz,sig_aybhjzhiclp15tcn,bsgn_zoxpdesqrvovkwkp,zkp_4ljp9sgr82sz2bfz,"share_qv4oyfsgspol8xvq,share_d14khsro69hxrirb,share_v79wlrv9kbdndt6k",created,False,tally_dnsf9tj8biv44ndn,132962c148622ac3ec9ec051ae0f0171ac41bdc55ba69068d27607b241a8b91a,registration,Late ballot
HH1LP2SK8QNE,2025E1,B08521,CandidateE,2025-09-20T16:40:00,reg_7w9vs2zrwknchuee,enc_4m2mfgu58vxuczsd,sig_7atzan2jompqa4yv,bsgn_4vmhnghhc06pk31l,zkp_hxbn1ij8ni42rhyc,"share_f1b55ex075dwrvrp,share_y2w2zl6xygvrftzw,share_ptzopbtgs8ouya2e",submitted,False,tally_5dm2vn6t6yvxzgcq,258c0b08435eafd887bebfff77c18767a281a1e9806b41880787603c39982d84,verification,Manual review
36S5HVXNDE1Z,2025E1,B08522,CandidateE,2025-09-20T17:03:00,reg_4dzuwhx80n568wk2,enc_ui64o9ewwyef0t3b,sig_yslacfyalu4wpymw,bsgn_02lfo3rxlz0ewais,zkp_gaeni5xozi2vnuyw,"share_8ouu3530d7fc1xyc,share_jm0o0upxntpt54aq,share_li963so9mpauf9v9",verified,True,tally_xjg8u9zyrrm8qph3,c6ecc76039a071c7b80ebcfeb848e55c6c426ed5500c71e04b771c3b2dd7c3d9,tally,Late ballot
U8L2PU305RDP,2025E1,B08523,CandidateB,2025-09-20T13:56:00,reg_v2bf09jjtzira64l,enc_860wafjg5xidmbry,sig_azikr8iavlzau8sy,bsgn_21w097m90wuf6cmq,zkp_1z07vz6trktsxsl6,"share_5bv61nralo0ge01a,share_rm26b83meqghf5mt,share_69qda6vobu817fod",verified,True,tally_pexdlot04wo4j13r,8282a641f4c05d4e76099b830836e67750cecfd0d2b275b3f70b929253908fc7,registration,Late ballot
NV8HSHLG9LWF,2025E3,B08524,CandidateD,2025-09-20T13:01:00,reg_mgw1vjd7z3dv91ho,enc_q5ritrxfyrhk0hs2,sig_8k31y2y9bqiqe93k,bsgn_mv4r3c225n91eq0b,zkp_2yidusqajrgo46nt,"share_ujflkixgl5neimgs,share_4ns0sqbd66gl29ga,share_gesvo6oocy05l12e",verified,True,tally_7a8zevzz2ta4wsij,2df6b920c36ace2c782d7663916c0adbd9c09d90372480354a34b23df140d135,verification,No issue
2ZS46LC1ZVS6,2025E2,B08525,CandidateC,2025-09-20T14:43:00,reg_8mgkjkxhyfev2cgk,enc_xruyxqukjl04yino,sig_p6s63yoqzcmts2d0,bsgn_lzei62y0p1l9ahjx,zkp_w72tyo0v29zk7vy9,"share_e0huxk7qel2k7d8i,share_58i4zorqea9qfwig,share_wyw4vqty8b9gh4jp",submitted,False,tally_52m9jznnakha88jz,825786189ab66055454b303931c5a7339b709564bb8fb450572852345f5025a3,registration,OK
TF7GUIRXGQ30,2025E1,B08526,CandidateA,2025-09-20T13:24:00,reg_x17yzisypqj0qaoa,enc_ui14nglzjhbu1i6d,sig_wdjdauxbe69mwnba,bsgn_157g4shhpmjxbn35,zkp_tmfsqha5nmm0vx9q,"share_m0fybjdx2eoefyv6,share_w8cmrk9yejcbh74i,share_2yv4ub1z097671em",created,True,tally_eczbcpi56yzaeiag,a1427e111ddaa1c175b6581550a6695940d2c958ae2292bc7b97d130a0fea40e,audit,OK
QC99QVKLFF5H,2025E1,B08527,CandidateE,2025-09-20T10:05:00,reg_73599vempdj0rfiy,enc_np3rovcq4yis4ptg,sig_ohvc1cv5hv2ndh32,bsgn_f8oy0881kz0i5at1,zkp_tih19g0mo640yrph,"share_rbgnpiiqc43iybyy,share_tt5g6goq4ag5vtgz,share_ryyedhmgq64vbu3s",verified,True,tally_77nku9n6yeczqb24,5621b8da15bb5a09167e805cb29fa347c8ae9e04a47407fcb383b522e5a9293b,tally,Manual review
D4NRA7Q4RE0M,2025E3,B08528,CandidateB,2025-09-20T15:58:00,reg_vj2udi25s6cnmh4v,enc_gqcx52c96abjysdq,sig_bnmnvl2fen6i4lef,bsgn_m6qudhcoy9zwfkv9,zkp_ztbve59sjqtbrnl6,"share_g7fn8jvnaxev74eo,share_y835xkoa0v9p3jvk,share_q29bo1h1puev4c3u",verified,True,tally_3gprgxm1ikhtpusn,ab9f70cc0cd8314cf40a88c888516c1e819f8cde3c2f19bac40605a5c1c3aa59,audit,OK
G2ZO9ILYWPH4,2025E2,B08529,CandidateD,2025-09-20T17:40:00,reg_xrfl2hp0li7awyu4,enc_tczfz1nw4tngc0rp,sig_viy0odjfq9dmsank,bsgn_skrey0bjkj9tcliu,zkp_6e9swzothonxrnr8,"share_qnktxiu7hias8340,share_nuf8pkppjg8cd8qk,share_hhq7ys6qijzt7rx5",verified,True,tally_x4x3r73t64m2c0uu,bdc9a4a64ac2948010d45c7db0f40b40dcd459a7ddde6f0d7af77891c92e7bf1,registration,Late ballot
